CustomerID,CLTV,Tenure Months,Total Extra Services,Payment Method,Multiple Lines,Contract,Streaming TV,Phone Service,Paperless Billing,Streaming Movies,Senior Citizen,Tech Support,Online Security
9621-OUPYD,4129,25,1,0,0,1,0,1,1,0,0,0,0
4307-KWMXE,2263,10,1,1,0,0,0,0,0,0,0,1,0
2450-ZKEED,5899,11,2,0,0,1,0,1,0,0,0,1,0
3694-DELSO,3824,4,2,0,0,0,1,0,0,0,0,0,1
3893-JRNFS,6270,68,2,0,0,0,0,0,1,1,0,0,0
1133-KXCGE,2910,18,1,2,0,1,0,1,0,0,0,0,0
0142-GVYSN,5712,26,1,1,0,0,0,1,1,0,0,0,0
1049-FYSYG,5977,17,2,0,0,0,0,0,1,0,0,0,0
1821-BUCWY,5445,30,3,2,0,2,0,1,1,0,0,0,1
0023-UYUPN,4015,50,2,1,1,1,0,1,0,0,1,0,0
8314-DPQHL,5535,9,3,2,0,1,0,0,0,1,0,1,1
1465-WCZVT,4943,3,1,2,0,0,0,1,0,0,0,0,0
9481-SFCQY,5962,14,3,0,0,0,1,1,1,0,0,0,0
0567-GGCAC,2845,7,4,1,0,0,0,1,0,0,0,0,1
8884-MRNSU,3526,17,1,0,0,1,0,1,0,0,0,0,0
2171-UDMFD,4363,32,1,0,0,0,0,1,1,0,0,0,0
1357-MVDOZ,2136,11,3,0,0,0,1,1,1,0,0,0,0
5406-KGRMX,4555,71,2,1,1,2,0,1,0,0,0,0,0
5968-HYJRZ,3629,47,2,2,1,2,0,1,0,0,0,0,0
7140-ADSMJ,5624,8,1,0,0,0,0,1,1,0,0,0,0
2230-XTUWL,5461,48,1,2,0,2,0,1,0,0,0,0,0
7706-YLMQA,6072,70,1,0,0,1,0,1,0,0,0,0,0
2585-KTFRE,2706,1,4,0,0,0,0,1,1,1,0,1,1
7717-BICXI,4020,60,1,2,0,2,0,1,0,0,0,0,0
4716-MRVEN,4128,29,1,2,0,1,0,1,0,0,0,0,0
2143-LJULT,5887,67,2,0,1,2,0,1,1,0,0,0,0
3200-MNQTF,4361,67,5,0,1,2,0,1,0,0,0,1,1
6164-HXUGH,5060,6,1,2,0,0,0,1,0,0,0,0,0
9135-MGVPY,5345,69,6,2,0,2,1,1,1,1,0,1,1
7878-JGDKK,2124,4,1,2,0,0,0,1,0,0,0,0,0
1088-AUUZZ,5314,56,5,0,1,2,0,1,1,1,0,1,1
6614-YWYSC,6421,61,2,0,1,2,0,1,0,0,1,0,0
9588-OZDMQ,5225,2,1,1,0,0,0,1,1,0,0,0,0
6476-EPYZR,2891,12,1,2,0,0,0,1,0,0,0,0,0
6620-HVDUJ,5095,24,3,0,0,0,0,1,0,0,0,1,1
1032-MAELW,5071,68,6,1,1,1,0,1,1,1,0,1,1
1552-TKMXS,2127,42,1,0,0,0,0,1,0,0,0,0,0
6188-UXBBR,4411,38,1,0,0,1,0,1,1,0,0,0,0
2333-KWEWW,2782,18,1,0,0,2,0,1,0,0,0,0,0
5702-SKUOB,4580,4,1,2,0,0,0,1,0,0,0,0,0
1134-YWTYF,2563,27,2,1,0,0,0,1,1,0,0,1,0
6061-GWWAV,5365,41,5,2,0,1,1,1,0,0,0,0,1
0679-TDGAK,5141,50,4,1,0,1,1,1,0,1,0,1,1
6585-WCEWR,4949,72,1,1,0,2,0,1,0,0,0,0,0
9067-YGSCA,4467,70,2,0,1,1,0,1,0,0,0,0,0
9067-SQTNS,2471,44,1,0,0,1,0,1,0,0,0,0,0
1776-SPBWV,2272,34,1,0,0,1,0,1,1,0,0,0,0
8735-SDUFN,4397,72,2,0,1,2,0,1,0,0,1,0,0
9668-PUGNU,4058,71,2,1,1,2,0,1,1,0,0,0,0
1926-QUZNN,4551,72,2,0,1,2,0,1,1,0,0,0,0
5829-NVSQN,3519,23,4,0,0,1,0,1,1,1,0,1,1
9565-AXSMR,4203,52,1,2,0,2,0,1,0,0,0,0,0
5788-YPOEG,2020,34,6,2,0,2,1,1,0,1,0,1,1
0661-KBKPA,5052,53,5,2,1,1,1,1,1,1,0,1,0
9081-WWXKP,2070,47,1,0,0,2,0,1,0,0,0,0,0
0784-ZQJZX,5730,72,1,0,0,2,0,1,0,0,0,0,0
3612-YVGSJ,4742,71,2,0,1,2,0,1,1,0,0,0,0
5397-NSKQG,5281,67,3,0,0,2,1,0,0,1,0,0,1
2000-DHJUY,5264,70,7,0,1,2,1,1,1,1,1,1,1
7758-UJWYS,3897,34,1,1,0,2,1,0,1,0,0,1,0
2050-ONYDQ,5352,65,2,0,1,2,0,1,0,0,0,0,0
0739-UUAJR,4954,72,4,0,0,2,1,0,1,1,0,0,1
4826-DXMUP,5510,35,3,2,0,1,1,1,1,1,0,1,0
7285-KLOTR,2495,12,6,1,1,1,1,1,0,1,0,0,1
0654-PQKDW,4133,62,4,0,0,1,1,1,1,0,0,1,1
7175-NTIXE,3955,25,4,0,0,0,1,1,1,1,0,1,1
7963-SHNDT,4247,52,2,2,0,2,0,0,0,0,0,1,1
0188-GWFLE,4978,2,1,2,0,0,0,1,0,0,0,0,0
8129-GMVGI,5172,56,1,2,0,2,0,1,0,0,0,0,0
2882-DDZPG,4862,12,1,0,0,0,0,1,0,0,0,0,0
3547-LQRIK,2382,47,2,1,1,1,0,1,0,0,0,0,0
9137-NOQKA,4577,2,1,1,0,0,0,1,0,0,1,0,0
5843-TTHGI,4952,18,2,2,0,0,0,1,1,0,0,0,0
1849-RJYIG,5862,8,3,1,0,0,1,1,1,0,0,0,1
4061-UKJWL,3666,3,1,2,0,0,0,1,0,0,0,0,0
5380-XPJNZ,4539,38,1,2,0,1,0,1,0,0,0,0,0
0277-ORXQS,4652,66,2,0,0,2,1,0,0,1,0,1,0
7996-BPXHY,4734,13,2,0,1,2,0,1,1,0,0,0,0
3227-WLKLI,4921,65,7,0,1,2,1,1,0,1,0,1,1
2266-FUBDZ,2742,15,1,2,0,2,0,1,0,0,0,0,0
8237-ULIXL,4067,72,2,0,1,2,0,1,0,0,0,0,0
9153-BTBVV,4066,71,2,0,1,2,0,1,0,0,0,0,0
5186-PEIZU,4988,35,1,0,0,0,0,1,0,0,0,0,0
4361-FEBGN,4399,48,1,0,0,2,0,1,0,0,0,0,0
0380-ZCSBI,2411,10,1,0,0,0,0,1,0,0,0,0,0
6463-MVYRY,4759,57,4,0,0,2,1,1,0,0,1,1,1
3969-JQABI,5912,58,4,0,0,0,1,1,1,0,0,0,1
9624-EGDEQ,5336,37,1,2,0,2,0,1,0,0,0,0,0
1051-EQPZR,5584,44,1,2,0,0,0,1,0,0,0,0,0
5849-ASHZJ,2400,27,1,0,0,1,0,1,0,0,0,0,0
5780-INQIK,2907,8,1,1,0,0,0,1,0,0,0,1,0
3750-RNQKR,4788,12,1,2,0,0,0,1,0,0,0,0,0
0962-CQPWQ,4574,62,1,0,0,2,0,1,0,0,0,0,0
1265-BCFEO,4518,71,5,0,1,2,1,1,1,1,0,1,0
5837-LXSDN,2845,21,3,0,0,1,1,1,1,0,0,0,0
6384-VMJHP,5127,72,5,0,0,2,0,1,1,1,0,1,1
1790-NESIO,4883,13,1,2,0,2,0,1,1,0,0,0,0
8198-RKSZG,5772,14,5,0,1,0,1,1,0,1,0,1,0
9297-EONCV,5378,72,7,0,1,2,1,1,1,1,0,1,1
1069-QJOEE,4134,25,1,1,0,1,0,1,0,0,0,0,0
7799-DSEWS,5993,18,4,1,0,0,1,1,1,0,0,1,1
8766-PAFNE,5872,71,5,0,0,2,1,1,1,1,0,1,0
5315-CKEQK,5195,28,2,1,1,1,0,1,1,0,1,0,0
0820-FNRNX,2814,17,4,2,1,0,0,1,1,0,0,1,0
4611-ANLQC,5493,60,4,1,0,1,0,0,0,1,0,0,1
4213-HKBJO,3378,33,2,0,1,2,0,1,0,0,0,0,0
9018-PCIOK,4634,55,4,2,0,2,0,1,1,1,0,0,0
9953-ZMKSM,4530,63,2,2,1,2,0,1,0,0,0,0,0
7665-NKLAV,2564,36,2,0,0,2,0,0,0,0,0,1,1
8250-ZNGGW,3662,5,3,0,0,0,0,1,0,0,1,1,1
8562-GHPPI,3129,1,1,0,0,0,0,1,0,0,0,0,0
5893-PYOLZ,4399,56,5,0,0,2,1,1,1,1,0,1,0
4986-MXSFP,2237,2,1,2,0,0,0,1,1,0,0,0,0
6131-FOYAS,2187,35,4,1,1,0,0,1,1,0,0,0,1
3027-YNWZU,5538,64,2,0,1,2,0,1,0,0,0,0,0
4727-MCYZG,2207,1,2,2,0,0,0,1,0,1,0,0,0
9481-WHGWY,6477,70,4,0,0,2,1,1,0,1,0,1,1
4328-VUFWD,5843,39,2,1,0,1,0,1,0,1,0,1,0
3301-LSLWQ,5590,29,4,1,1,0,0,1,1,1,0,0,1
7473-ZBDSN,5751,14,1,2,0,2,0,1,0,0,0,0,0
3166-PNEOF,4471,61,6,0,1,2,1,1,0,1,0,1,1
5639-NTUPK,4929,13,2,0,0,0,0,1,1,0,0,0,1
8780-YRMTT,6435,66,3,2,0,2,0,0,1,0,0,1,1
8414-OOEEL,4285,66,5,0,0,2,1,1,1,1,0,1,0
2150-OEGBV,3428,27,1,0,0,1,0,1,0,0,0,0,0
1855-CFULU,3460,4,1,2,0,0,0,1,0,0,1,0,0
4878-BUNFV,5320,42,1,2,0,2,0,1,0,0,0,0,0
1872-EBWSC,4840,29,1,2,0,1,0,1,0,0,0,0,0
7026-YMSBE,3302,30,1,2,0,1,0,1,0,0,0,0,0
6997-UVGOX,5394,71,6,0,0,2,1,1,0,1,0,1,1
9674-EHPPG,2519,46,2,0,0,2,0,0,0,0,0,1,1
7629-WIXZF,4770,7,3,1,0,1,0,1,1,1,0,0,1
5445-GLVOT,4667,22,2,1,0,0,0,1,1,0,0,0,1
3976-HXHCE,4722,72,1,0,0,2,0,1,0,0,0,0,0
2466-NEJOJ,4535,8,1,0,0,0,0,1,0,0,0,0,0
0254-KCJGT,4628,52,6,0,1,1,0,1,1,1,0,1,1
5472-CVMDX,5278,68,2,2,0,2,0,0,0,0,0,1,1
6461-SZMCV,4278,71,7,0,1,2,1,1,0,1,0,1,1
8150-QUDFX,3300,2,1,2,0,0,0,1,0,0,0,0,0
2346-DJQTB,5097,35,0,1,0,0,0,0,0,0,0,0,0
1697-LYYYX,4376,61,1,0,0,1,0,1,0,0,0,0,0
1942-OQFRW,2785,1,1,1,0,0,0,1,0,0,0,0,0
9640-ZSLDC,4854,53,3,0,0,1,0,1,0,1,0,0,0
4231-LZUYM,5613,72,2,0,1,2,0,1,0,0,0,0,0
6128-AQBMT,3920,41,4,1,0,0,1,0,1,1,1,0,0
3594-BDSOA,3071,24,1,0,0,1,0,1,0,0,0,0,0
5133-VRSAB,5369,8,1,2,0,0,0,0,0,0,0,0,1
5996-DAOQL,2184,1,1,2,0,0,0,1,1,0,0,0,0
0484-JPBRU,3461,41,2,0,1,0,0,1,1,0,0,0,0
7883-ROJOC,5842,19,1,2,0,0,0,1,0,0,0,0,0
0244-LGNFY,6342,72,7,0,1,2,1,1,0,1,0,1,1
7274-CGTOD,5254,62,3,0,0,2,0,0,1,0,0,1,1
4295-YURET,6357,56,4,0,0,2,1,1,1,1,1,1,1
4635-EJYPD,4735,32,1,2,0,2,0,1,0,0,0,0,0
1866-ZSLJM,5654,21,1,0,0,0,0,1,0,0,0,0,0
4636-TVXVG,4803,62,1,0,0,1,0,1,0,0,0,0,0
4236-UJPWO,5786,2,0,1,0,0,0,0,0,0,0,0,0
9392-XBGTD,2924,27,1,2,0,2,0,1,0,0,0,0,0
6402-SSEJG,3695,25,5,1,0,1,1,0,0,1,0,0,1
9929-PLVPA,4929,4,1,0,0,0,0,1,0,0,0,0,0
3518-PZXZQ,2849,1,2,2,0,0,1,1,1,0,0,0,0
2371-JUNGC,4032,11,1,2,0,0,0,1,0,0,0,0,0
2351-BKRZW,3976,43,5,0,0,2,1,1,0,1,0,0,1
3948-KXDUF,5454,66,5,0,1,2,0,1,0,0,0,1,1
5480-XTFFL,5225,31,1,2,0,2,0,1,0,0,0,0,0
8295-FHIVV,5873,7,1,2,0,0,0,1,1,0,0,0,0
9086-YJYXS,3997,34,5,0,1,1,1,1,0,1,0,0,0
1179-INLAT,2787,3,1,2,0,1,0,1,1,0,0,0,0
7909-FIOIY,2958,19,0,2,0,0,0,0,1,0,0,0,0
6351-SCJKT,5534,3,2,2,0,0,0,0,0,0,0,1,1
5468-BPMMO,5092,46,1,1,0,0,0,1,0,0,0,0,0
2439-QKJUL,5064,5,1,2,0,0,0,1,0,0,0,0,0
1194-SPVSP,3625,1,1,0,0,0,0,1,0,0,0,0,0
9534-NSXEM,2194,26,1,0,0,1,0,1,1,0,0,0,0
1810-MVMAI,4104,30,5,1,1,0,0,1,0,0,0,1,1
1429-UYJSV,3423,12,1,2,0,1,0,1,0,0,0,0,0
6366-XIVKZ,5916,13,4,2,0,0,0,1,1,1,0,0,1
3470-OBUET,4188,67,5,0,1,2,1,1,0,0,0,1,1
2770-NSVDG,4636,24,1,1,0,0,0,0,0,0,0,0,0
9375-MHRRS,3929,6,1,2,0,0,0,1,0,0,0,1,0
4860-YZGZM,2706,10,1,1,0,0,0,1,0,0,0,0,0
5533-NHFRF,3410,7,2,1,0,0,0,0,1,1,1,1,0
7037-MTYVW,5292,38,6,0,1,2,1,1,1,1,0,1,1
6584-VQMYT,5978,27,3,2,0,1,0,1,0,0,0,0,1
9838-BFCQT,5475,72,2,2,1,2,0,1,0,0,0,0,0
1023-BQXZE,5548,57,5,0,0,2,1,1,1,1,0,0,1
9163-GHAYE,5584,15,2,1,0,0,0,1,0,0,0,0,0
5353-WILCI,4468,28,3,1,0,0,0,1,0,0,0,0,1
7009-PCARS,4391,55,1,0,0,1,0,1,0,0,0,0,0
0519-DRGTI,2522,20,1,2,0,0,0,1,0,0,0,0,0
1985-MBRYP,3678,43,1,0,0,2,0,1,1,0,0,0,0
9372-TXXPS,4029,60,3,0,0,2,0,1,0,0,0,1,1
3259-QMXUN,5666,58,7,1,1,2,1,1,1,1,0,0,1
1015-JPFYW,5084,7,1,2,0,1,0,1,0,0,0,0,0
4360-QRAVE,2494,37,2,1,0,0,0,0,0,0,1,0,0
5804-JMYIO,3944,39,1,2,0,2,0,1,0,0,0,0,0
6484-LATFU,6042,68,2,2,1,2,0,1,0,0,0,0,0
7599-NTMDP,5453,62,3,0,0,2,1,0,0,0,0,1,1
0936-NQLJU,5062,41,1,0,0,2,0,1,0,0,0,0,0
1575-KRZZE,4042,4,3,1,0,0,0,1,0,0,0,0,1
3251-YMVWZ,4865,53,2,0,1,1,0,1,0,0,0,0,0
4884-LEVMQ,2165,39,1,0,0,2,0,1,1,0,0,0,0
8857-CUPFQ,4538,63,1,2,0,2,0,1,0,0,0,0,0
7610-TVOPG,2723,15,2,1,1,0,0,1,1,0,0,0,0
3638-DIMPH,4369,13,1,1,0,1,0,1,0,0,0,0,0
1845-ZLLIG,4014,1,2,2,0,0,0,1,1,0,0,0,0
8559-WNQZS,5925,1,1,2,0,2,0,1,0,0,0,0,0
1699-UOTXU,6209,60,4,1,0,2,0,1,0,0,0,0,1
0635-WKOLD,5507,40,4,0,1,1,1,1,0,0,0,1,0
5993-JSUWV,5133,66,4,0,0,2,0,1,1,0,0,0,1
4518-FZBSX,4439,42,1,2,0,1,0,1,0,0,0,0,0
5387-ASZNZ,4657,66,4,0,1,1,0,1,1,0,1,1,1
3097-FQTVJ,5913,41,1,2,0,2,0,1,0,0,0,0,0
5465-BUBFA,4180,41,1,0,0,2,0,1,0,0,0,0,0
9743-DQKQW,2013,3,0,1,0,0,0,0,0,0,0,0,0
1215-VFYVK,2682,4,3,2,0,0,0,0,0,1,0,1,1
9371-BITHB,5432,52,1,2,0,2,0,1,0,0,0,0,0
0541-FITGH,5766,2,3,2,0,0,0,1,1,1,0,0,1
7508-KBIMB,3607,24,3,0,0,1,0,1,1,0,0,0,1
6838-HVLXG,4177,12,1,2,0,0,0,1,0,0,0,0,0
1897-OKVMW,5240,64,7,2,1,2,1,1,1,1,0,1,1
5485-ITNPC,5137,66,6,0,0,2,1,1,1,1,0,1,1
4644-PIZRT,2704,17,5,0,1,1,1,1,1,0,0,0,1
8922-NPKBJ,3433,42,1,2,0,2,0,1,0,0,0,0,0
2740-TVLFN,3043,1,2,1,1,0,0,1,1,0,0,0,0
7771-CFQRQ,5144,47,3,0,0,2,0,1,0,1,0,1,0
9512-PHSMG,4907,10,1,2,0,0,0,1,1,0,0,0,0
6963-EZQEE,4097,70,7,0,1,2,1,1,1,1,1,1,1
4146-SVFUD,4864,1,1,2,0,0,0,1,0,0,0,0,0
1564-HJUVY,2624,4,3,0,0,0,1,1,1,0,0,1,0
7244-KXYZN,4690,24,1,0,0,1,0,1,0,0,0,0,0
8148-NLEGT,4650,42,2,1,1,2,0,1,0,0,0,0,0
8347-GDTMP,5113,64,1,0,0,2,0,1,0,0,0,0,0
6746-WAUWT,4431,19,1,0,0,1,0,1,1,0,0,0,0
4003-OCTMP,5191,31,3,1,0,1,0,1,1,1,0,1,1
6652-YFFJO,2775,11,3,1,0,0,1,1,1,1,0,0,0
7225-IILWY,5434,68,2,2,1,2,0,1,0,0,0,0,0
5248-RPYWW,4606,72,7,0,1,2,1,1,1,1,1,1,1
9830-ECLEN,4704,58,4,2,0,1,1,0,0,0,0,0,1
2668-TZSPS,2664,1,1,2,0,0,0,1,0,0,0,0,0
7446-SFAOA,5707,37,1,0,0,1,0,1,1,0,0,0,0
9522-ZSINC,2252,13,1,1,0,1,0,1,1,0,0,0,0
8234-GSZYK,3881,43,2,0,1,2,0,1,0,0,0,0,0
6505-OZNPG,3909,6,5,2,0,2,1,0,1,1,0,1,1
6164-HAQTX,4094,71,4,0,0,2,1,0,0,0,0,1,1
0953-LGOVU,2562,12,1,2,0,0,0,0,0,0,0,1,0
7742-MYPGI,4538,6,1,2,0,0,0,1,1,0,0,1,0
9619-GSATL,3350,43,2,1,0,1,0,1,0,0,0,1,0
5622-UEJFI,5070,35,2,0,1,2,0,1,1,0,0,0,0
6203-HBZPA,5380,52,5,0,0,2,1,0,0,1,0,1,1
0484-FFVBJ,4895,32,3,0,0,1,1,1,1,1,0,0,0
0301-FIDRB,6107,72,5,0,0,2,1,0,1,1,0,1,1
4139-JPIAM,6087,51,2,0,0,0,0,0,1,1,0,1,1
2181-TIDSV,6492,68,1,0,0,2,0,1,1,0,0,0,0
2761-XECQW,2560,8,3,2,0,0,0,0,1,1,1,0,0
1936-CZAKF,4283,49,3,0,0,2,1,0,0,1,0,0,0
9453-PATOS,4147,72,6,2,0,2,1,1,0,1,0,1,1
2606-PKWJB,4288,40,2,2,0,1,0,0,0,0,0,1,1
5322-ZSMZY,5472,31,2,2,1,2,0,1,0,0,0,0,0
5220-AGAAX,5440,68,2,0,1,2,0,1,1,0,0,0,0
0208-BPQEJ,3713,12,1,0,0,0,0,1,0,0,0,0,0
9435-JMLSX,6286,71,6,0,0,2,1,1,1,1,0,1,1
5310-NOOVA,4006,46,1,1,0,2,0,1,0,0,0,0,0
4526-EXKKN,2601,40,2,2,1,2,0,1,1,0,0,0,0
5311-IHLEI,2716,12,3,0,0,0,1,0,1,0,0,1,1
3489-VSFRD,4835,56,3,0,0,1,0,1,1,0,0,1,1
3345-JHUEO,4267,4,1,1,0,0,0,1,1,0,0,0,0
5815-HGGHV,5969,20,3,2,0,1,0,1,1,1,0,1,1
5260-UMPWX,5158,26,1,0,0,0,0,1,1,0,0,0,0
2576-HXMPA,5537,1,1,0,0,0,0,1,0,0,0,0,0
6898-MDLZW,5385,12,2,2,0,0,0,1,1,0,0,1,0
4707-YNOQA,5854,34,2,0,1,1,0,1,1,0,0,0,0
9357-UJRUN,5428,24,3,1,1,1,0,1,1,0,0,1,1
8648-PFRMP,2056,14,2,1,0,0,1,0,1,1,1,0,0
9348-ROUAI,4617,59,7,0,1,2,1,1,0,1,0,1,1
9443-JUBUO,6412,72,5,0,0,2,1,0,1,1,0,1,1
3043-TYBNO,2111,3,2,2,0,0,0,1,0,1,0,1,0
4830-FAXFM,2378,19,2,0,1,0,0,1,1,0,0,0,0
5906-BFOZT,3753,1,1,2,0,0,0,1,1,0,0,0,0
8996-ZROXE,5521,57,2,1,0,1,0,1,1,0,1,1,0
5598-IKHQQ,4118,72,2,0,1,2,0,1,0,0,0,0,0
0397-ZXWQF,4416,67,1,0,0,2,0,1,0,0,0,0,0
5266-PFRQK,4886,52,1,0,0,1,0,1,1,0,0,0,0
4674-HGNUA,4444,71,7,0,1,2,1,1,0,1,0,1,1
6765-MBQNU,2244,26,2,2,1,1,0,1,0,0,0,0,0
3769-MHZNV,3700,33,1,2,0,2,0,1,0,0,0,0,0
3308-MHOOC,3383,1,1,2,0,0,0,1,1,0,0,0,0
4177-JPDFU,3215,12,1,2,0,0,0,0,0,0,0,1,0
2239-CFOUJ,4540,1,1,2,0,1,0,1,0,0,0,0,0
8046-DNVTL,4558,62,2,0,0,2,0,0,1,0,0,1,1
2209-XADXF,4831,1,0,0,0,0,0,0,0,0,0,0,0
6620-JDYNW,4459,18,4,2,1,0,0,1,1,0,0,0,1
1038-RQOST,2276,19,1,2,0,0,0,1,0,0,0,0,0
4568-TTZRT,5380,9,1,2,0,0,0,1,0,0,0,0,0
9513-DXHDA,2445,27,5,1,0,1,1,1,0,1,0,1,1
0516-QREYC,3740,24,1,2,0,0,0,1,1,0,1,0,0
8084-OIVBS,3731,11,1,2,0,1,0,1,0,0,0,0,0
8896-BQTTI,2371,1,2,2,1,0,0,1,1,0,0,0,0
3352-RICWQ,2427,9,1,2,0,2,0,1,0,0,0,0,0
2160-GPFXD,5725,54,4,0,1,2,0,1,1,0,0,1,1
2065-MMKGR,4226,29,4,0,1,1,1,1,1,1,0,0,0
1498-NHTLT,5020,59,6,1,0,2,1,1,1,1,0,1,1
1402-PTHGN,3479,18,3,2,0,1,0,1,1,0,0,1,1
4176-RELJR,6388,67,2,0,1,2,0,1,0,0,1,0,0
5199-FPUSP,3044,33,1,0,0,1,0,0,0,0,0,1,1
6377-KSLXC,4281,5,1,2,0,0,0,1,0,0,0,0,0
1796-JANOW,4079,2,1,2,0,0,0,1,0,0,0,0,0
0238-WHBIQ,4193,72,7,0,1,2,1,1,0,1,0,1,1
8735-NBLWT,4195,9,1,2,0,0,0,1,0,0,0,0,0
6651-RLGGM,6066,67,2,2,1,2,0,1,0,0,0,0,0
1614-JBEBI,3330,8,1,2,0,0,0,1,1,0,0,0,0
5696-EXCYS,5347,17,1,0,0,2,0,1,0,0,0,0,0
4702-HDRKD,5905,67,3,0,0,1,1,0,1,0,0,1,1
8512-WIWYV,2433,32,1,0,0,1,0,1,0,0,0,0,0
5456-ITGIC,5295,72,5,0,0,2,1,0,1,1,1,1,1
1406-PUQVY,3239,1,2,1,0,0,0,1,1,0,0,0,0
9114-AAFQH,5427,48,4,1,0,1,0,1,1,1,0,0,0
1728-BQDMA,5694,2,1,1,0,0,0,1,0,0,0,0,0
5117-ZSMHQ,5835,71,7,0,1,2,1,1,0,1,0,1,1
5151-HQRDG,3839,37,3,2,1,0,0,1,1,0,0,0,1
0263-FJTQO,4022,50,4,0,1,2,1,1,1,0,0,1,1
7319-ZNRTR,2888,25,1,1,0,1,0,1,0,0,0,0,0
7503-EPSZW,4582,64,2,2,1,2,0,1,1,0,0,0,0
7089-XXAYG,2315,25,2,0,0,1,1,0,1,0,0,0,0
8070-AAWZP,2525,24,1,2,0,0,0,0,0,0,1,1,0
5133-POWUA,2614,1,1,2,0,0,0,1,1,0,0,0,0
1784-BXEFA,3595,10,1,2,0,0,0,1,1,0,0,0,0
7351-MHQVU,3474,6,3,0,0,0,0,0,0,1,0,1,1
9224-VTYID,3413,47,7,2,1,2,1,1,1,1,0,1,1
9500-IWPXQ,4666,61,6,1,1,1,0,1,1,1,0,1,1
5762-TJXGK,5122,52,5,0,0,2,1,0,1,1,0,0,1
4504-YOULA,3682,35,4,0,1,0,0,1,1,0,0,0,1
7284-ZZLOH,2929,45,3,0,0,2,0,1,0,0,0,0,1
1777-JYQPJ,2515,2,0,2,0,0,0,0,0,0,0,0,0
3401-URHDA,5233,51,3,0,1,1,0,1,0,0,0,1,1
1599-EAHXY,5449,60,2,0,1,1,0,1,0,0,0,0,0
8631-XVRZL,4004,9,1,2,0,1,0,1,1,0,0,0,0
5751-USDBL,4280,46,5,2,0,2,1,1,0,1,0,1,1
5680-LQOGP,5308,68,6,0,0,2,1,1,1,1,0,1,1
8189-DUKMV,3233,4,1,0,0,1,0,1,0,0,0,0,0
9931-DCEZH,4711,28,2,0,0,1,0,1,1,0,0,1,0
1898-JSNDC,5662,39,3,0,0,1,1,1,1,0,0,0,0
3911-RSNHI,5119,71,4,0,0,2,1,0,1,1,0,1,0
2410-CIYFZ,3000,2,1,2,0,0,0,1,0,0,0,0,0
5505-OVWQW,4650,17,1,2,0,1,0,1,0,0,0,0,0
4429-WYGFR,2752,26,1,0,0,0,0,1,0,0,0,1,0
2817-LVCPP,6233,50,1,0,0,2,0,1,0,0,0,0,0
4521-WFJAI,4246,56,2,0,1,2,0,1,1,0,0,0,0
6569-KTMDU,3313,1,1,2,0,0,0,1,0,0,0,0,0
0867-LDTTC,5900,5,4,0,0,0,1,1,0,1,0,1,0
2122-SZZZD,4220,44,1,0,0,1,0,1,0,0,0,0,0
3148-AOIQT,4106,69,2,0,1,2,0,1,1,0,0,0,0
8395-ETZKQ,5443,68,1,0,0,1,0,1,0,0,1,0,0
3889-VWBID,5184,68,5,0,0,2,1,1,0,1,0,1,1
5222-JCXZT,3022,4,1,2,0,0,0,1,0,0,0,0,0
9754-CLVZW,3970,26,2,0,0,0,0,0,0,0,0,1,1
2739-CCZMB,3161,5,1,0,0,0,0,1,0,0,0,0,0
0496-AHOOK,4310,24,4,0,0,1,1,1,0,1,0,1,1
8336-TAVKX,4032,72,6,0,1,2,0,1,0,1,1,1,1
3181-VTHOE,4042,70,3,0,0,1,0,0,1,1,0,1,0
7168-HDQHG,3043,36,1,0,0,0,0,1,0,0,0,0,0
5924-IFQTT,2862,13,5,1,1,0,1,1,1,0,0,1,0
7968-QUXNS,5920,6,1,2,0,0,0,1,0,0,0,0,0
3629-WEAAM,2804,8,3,2,0,0,0,1,0,1,0,1,0
6029-CSMJE,3090,17,0,2,0,0,0,0,1,0,0,0,0
9099-FTUHS,2989,23,3,1,1,0,0,1,0,0,0,0,1
4962-CHQPW,2941,29,1,2,0,1,0,1,0,0,0,0,0
9467-ROOLM,2692,25,1,2,0,0,0,1,0,0,0,0,0
2253-KPMNB,4180,69,3,0,0,2,0,0,0,0,0,1,1
1345-ZUKID,2400,14,1,2,0,1,0,1,0,0,0,0,0
6429-SHBCB,3349,19,4,2,1,0,1,1,0,1,0,0,0
1834-WULEG,3000,24,1,2,0,1,0,1,0,0,0,0,0
9097-ZUBYC,2168,14,1,0,0,0,0,1,0,0,0,1,0
5148-ORICT,4781,64,5,2,0,2,0,1,1,1,0,1,1
4893-GYUJU,5247,50,1,2,0,1,0,1,1,0,0,0,0
4578-PHJYZ,4172,52,4,1,0,1,1,1,1,0,0,1,0
8908-SLFCJ,5422,21,1,0,0,2,0,1,1,0,0,0,0
9766-HGEDE,2185,17,1,2,0,1,0,1,0,0,0,0,0
6968-MHOMU,5006,58,2,0,0,1,1,0,1,1,0,0,0
5044-XDPYX,5447,51,2,2,1,2,0,1,0,0,0,0,0
1814-WFGVS,5415,72,3,2,0,2,1,0,0,0,0,1,1
3721-WKIIL,2896,27,1,2,0,2,0,1,1,0,0,0,0
6734-CKRSM,4258,3,1,2,0,0,0,1,0,0,0,0,0
1265-ZFOSD,5254,64,6,2,1,2,0,1,1,1,0,1,1
5197-LQXXH,4264,71,6,0,1,2,1,1,1,1,0,1,0
