customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,cltv,is_fiber
4973-MGTON,female,0,1,0,71,1,0,1,1,1,1,1,1,two_year,1,credit_card,5619,0
3682-YEUWS,male,0,1,1,10,1,1,0,0,0,0,0,0,month_to_month,1,mailed_check,4458,0
1223-UNPKS,male,0,1,1,20,1,0,0,0,0,0,0,0,two_year,0,mailed_check,4328,0
3446-QDSZF,female,0,0,0,4,1,0,0,0,0,0,1,0,month_to_month,0,credit_card,2328,0
5117-IFGPS,male,1,1,0,29,1,1,0,0,0,0,0,1,month_to_month,1,electronic_check,2217,1
7379-FNIUJ,male,0,0,0,2,1,0,1,1,0,0,1,1,month_to_month,0,electronic_check,4855,1
1627-AFWVJ,female,0,0,0,29,1,0,0,0,0,0,0,0,two_year,0,mailed_check,2265,0
4486-EFAEB,male,0,0,0,13,1,0,0,0,0,0,0,0,month_to_month,1,electronic_check,2486,0
0060-FUALY,female,0,1,0,59,1,1,1,1,0,0,1,0,month_to_month,1,electronic_check,5238,1
6954-OOYZZ,male,0,1,0,18,1,0,0,0,0,0,0,0,month_to_month,1,bank_transfer,2935,0
7088-FBAWU,female,0,1,1,17,1,0,1,1,0,0,1,1,month_to_month,0,mailed_check,4451,0
8313-AFGBW,male,0,1,0,47,1,0,0,1,1,0,1,1,two_year,0,electronic_check,4795,0
3097-IDVPU,male,0,1,1,19,1,1,0,0,0,0,0,0,month_to_month,0,credit_card,5749,0
2197-OMWGI,female,1,1,1,68,0,0,0,1,1,0,1,1,two_year,1,electronic_check,5583,0
2303-PJYHN,female,0,1,0,2,1,0,0,0,0,0,0,0,month_to_month,0,bank_transfer,4107,0
9795-VOWON,male,0,0,0,7,0,0,0,0,0,0,0,0,one_year,1,credit_card,4665,0
1237-WIYYZ,female,0,0,0,18,1,0,0,0,0,0,0,0,month_to_month,1,mailed_check,2386,0
1987-AUELQ,female,0,1,0,71,1,1,0,0,0,0,0,0,two_year,0,credit_card,6334,0
7852-LECYP,male,1,1,0,13,1,1,1,1,0,0,0,1,month_to_month,0,credit_card,5870,1
4822-LPTYJ,male,0,1,0,72,1,1,0,1,1,0,1,1,two_year,1,bank_transfer,4655,1
8165-CBKXO,male,0,1,1,66,0,0,0,1,1,0,1,1,two_year,1,credit_card,5748,0
6527-PZFPV,male,0,1,1,24,1,0,0,0,0,0,0,0,one_year,1,credit_card,4654,0
9593-CVZKR,female,0,1,1,56,1,1,0,0,0,0,0,0,two_year,1,mailed_check,5577,0
8595-SIZNC,female,1,1,0,22,1,1,0,0,0,0,0,0,one_year,0,bank_transfer,2628,0
5236-XMZJY,female,0,0,0,42,1,0,1,1,1,0,0,0,month_to_month,0,bank_transfer,3048,0
4827-DPADN,female,0,1,1,72,1,1,1,0,1,1,1,1,two_year,1,bank_transfer,4505,0
2694-CIUMO,female,0,0,0,12,1,1,0,0,0,1,0,0,month_to_month,1,credit_card,3445,1
5846-ABOBJ,male,0,1,0,71,1,1,0,0,0,0,0,0,two_year,0,bank_transfer,4766,0
1439-LCGVL,female,0,1,0,26,1,0,0,0,0,0,0,0,one_year,0,mailed_check,3656,0
0909-SDHNU,female,0,0,1,7,0,0,1,0,0,0,0,0,month_to_month,0,mailed_check,4236,0
4647-XXZAM,female,0,1,1,6,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,5450,0
7740-KKCXF,male,0,1,0,51,0,0,0,1,0,0,0,0,month_to_month,1,credit_card,5045,0
5360-XGYAZ,male,0,1,1,72,0,0,1,1,1,1,1,1,two_year,1,bank_transfer,4934,0
3557-HTYWR,female,0,0,0,47,1,1,1,1,0,1,0,1,two_year,0,mailed_check,2831,0
8920-NAVAY,male,1,0,0,62,1,1,0,1,1,1,1,1,one_year,1,bank_transfer,5166,1
1699-TLDLZ,female,0,1,1,16,1,0,0,0,0,0,0,0,two_year,0,mailed_check,5293,0
5600-PDUJF,male,0,0,0,6,1,0,0,0,0,1,0,0,month_to_month,1,credit_card,5552,0
0567-XRHCU,female,0,1,1,69,0,0,1,0,1,0,0,1,two_year,1,credit_card,4479,0
2067-QYTCF,female,0,1,0,64,1,1,0,1,1,1,1,1,month_to_month,1,electronic_check,5455,1
7407-SUJIZ,male,0,0,0,25,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,2305,0
9150-KPBJQ,female,0,0,0,6,1,0,0,0,0,0,0,0,two_year,0,credit_card,3945,0
0052-DCKON,male,0,1,0,66,1,1,1,1,1,1,1,1,one_year,0,bank_transfer,5845,1
3654-ARMGP,female,0,0,0,61,1,1,0,1,1,1,1,1,two_year,0,credit_card,4730,0
9699-UBQFS,female,1,1,0,43,1,1,1,1,0,0,1,0,month_to_month,1,electronic_check,4745,1
9367-TCUYN,female,0,0,0,12,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,5179,0
1261-FWTTE,male,1,0,0,23,0,0,0,0,0,0,0,1,month_to_month,1,bank_transfer,2307,0
3528-HFRIQ,male,1,1,0,71,0,0,0,1,1,0,1,1,month_to_month,1,bank_transfer,5491,0
0708-SJDIS,female,0,0,0,34,1,1,0,0,0,1,1,0,month_to_month,0,mailed_check,5567,0
2073-QBVBI,female,0,1,0,41,0,0,0,1,0,1,0,0,one_year,0,mailed_check,2954,0
6928-ONTRW,female,0,1,1,72,1,0,0,0,0,0,0,0,two_year,0,credit_card,5451,0
3320-VEOYC,male,1,0,0,14,1,1,0,0,0,0,1,1,month_to_month,1,electronic_check,3502,1
5231-FIQPA,female,0,0,0,41,1,0,0,0,0,0,0,0,two_year,1,mailed_check,3523,0
6617-WLBQC,female,0,1,1,23,1,1,1,0,0,0,0,0,one_year,0,credit_card,5939,1
2599-CIPQE,male,0,1,1,71,1,0,1,1,1,1,1,1,two_year,0,credit_card,5737,1
8774-GSBUN,male,0,1,0,72,1,1,0,0,0,0,0,0,two_year,0,mailed_check,6011,0
7326-RIGQZ,male,0,1,1,6,1,0,0,0,0,0,0,0,month_to_month,1,electronic_check,2651,1
1401-FTHFQ,male,0,1,1,23,1,0,0,0,0,0,0,0,one_year,1,credit_card,2170,0
0254-FNMCI,female,0,0,0,72,1,0,1,1,1,1,1,1,two_year,1,electronic_check,5234,1
1848-LBZHY,female,0,1,0,7,1,0,1,0,0,0,0,0,month_to_month,1,bank_transfer,2547,0
8118-TJAFG,male,0,1,1,9,1,0,0,1,0,1,1,1,month_to_month,1,electronic_check,2757,1
5429-LWCMV,female,0,0,0,12,1,1,0,1,0,0,0,1,month_to_month,1,electronic_check,4041,1
7298-IZWLY,female,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,1,mailed_check,2742,0
9758-MFWGD,female,1,1,1,48,0,0,0,1,0,0,0,0,one_year,0,bank_transfer,2617,0
3955-JBZZM,male,0,0,0,20,1,0,0,0,0,0,1,0,month_to_month,0,electronic_check,2317,1
4815-TUMEQ,female,0,0,0,10,1,0,0,0,0,0,0,0,one_year,1,mailed_check,4190,0
9909-IDLEK,male,0,1,1,20,1,1,0,1,0,1,1,0,month_to_month,0,mailed_check,3222,1
4092-OFQZS,male,0,1,0,20,1,0,0,0,0,0,0,0,one_year,0,mailed_check,4147,0
1561-BWHIN,male,0,1,1,19,1,0,0,0,0,0,0,0,one_year,0,mailed_check,4464,0
9927-DSWDF,male,0,1,0,22,1,0,1,1,0,1,1,1,month_to_month,1,electronic_check,2429,1
9500-LTVBP,female,0,0,0,35,1,1,0,0,0,1,0,0,month_to_month,0,credit_card,3999,1
7252-NTGSS,female,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,4131,0
8149-AIQCG,male,0,0,0,39,1,1,0,0,0,0,0,0,month_to_month,1,credit_card,3271,1
1360-JYXKQ,female,1,1,0,54,1,0,0,0,1,1,1,1,one_year,1,electronic_check,4118,1
0899-WZRSD,male,0,0,0,56,1,1,1,0,0,1,1,1,month_to_month,1,mailed_check,5680,1
3255-GRXMG,male,0,0,1,18,1,0,0,0,0,0,0,0,month_to_month,1,credit_card,4403,0
4828-FAZPK,female,0,1,1,16,1,1,0,1,0,0,0,0,month_to_month,1,credit_card,3855,1
6094-ZIVKX,female,0,0,0,68,1,0,1,0,1,0,0,0,one_year,1,credit_card,6309,0
6925-BAYGL,female,1,1,0,53,1,1,0,0,0,0,0,0,two_year,0,credit_card,5295,0
3262-EIDHV,female,0,1,1,72,1,1,1,0,1,1,1,1,two_year,0,credit_card,6375,0
7354-OIJLX,male,0,0,0,9,1,1,0,0,0,0,0,0,month_to_month,1,electronic_check,5212,1
1376-HHBDV,female,0,0,0,30,1,0,1,0,0,0,0,0,month_to_month,1,mailed_check,4864,0
6133-OZILE,female,0,0,0,18,0,0,0,0,1,1,0,0,month_to_month,1,electronic_check,5381,0
4135-FRWKJ,female,1,1,1,55,1,1,1,0,1,1,1,0,one_year,0,electronic_check,4319,0
6551-ZCOTS,male,1,0,0,33,1,1,0,0,0,0,0,0,one_year,1,bank_transfer,5756,0
7191-ADRGF,male,0,1,0,44,0,0,0,1,1,0,1,1,two_year,0,bank_transfer,3222,0
5018-LXQQG,female,0,1,1,30,1,0,1,0,0,1,0,1,month_to_month,0,bank_transfer,4631,0
6892-BOGQE,female,0,1,0,71,1,0,0,0,0,0,0,0,two_year,1,bank_transfer,4030,0
1746-TGTWV,male,0,1,0,1,1,0,0,0,1,0,0,0,month_to_month,0,credit_card,3514,1
5995-SNNEW,male,1,1,0,23,1,1,0,1,1,0,1,1,month_to_month,1,electronic_check,5883,1
8050-WYBND,female,0,0,1,22,0,0,0,0,1,0,1,1,one_year,1,credit_card,5941,0
2821-WARNZ,female,0,0,1,49,1,0,0,0,0,0,0,0,one_year,0,credit_card,4170,0
4879-GZLFH,female,0,1,1,42,1,0,0,0,1,0,1,1,month_to_month,1,electronic_check,5697,1
8314-HTWVE,female,0,1,1,7,1,0,0,0,0,0,0,0,two_year,0,mailed_check,3973,0
9402-ROUMJ,female,0,1,1,67,1,1,1,0,1,1,0,1,one_year,1,bank_transfer,5588,1
2507-QZPQS,male,0,0,0,15,1,1,0,1,0,1,0,1,month_to_month,0,electronic_check,4999,1
7159-NOKYQ,male,0,1,0,67,1,1,0,1,1,0,0,1,two_year,1,electronic_check,4001,1
5707-ZMDJP,male,0,1,1,53,1,0,1,1,0,1,1,0,two_year,1,mailed_check,4590,0
8779-YIQQA,male,0,1,1,21,1,0,0,0,0,0,0,0,one_year,0,mailed_check,3243,0
7136-IHZJA,female,0,1,1,40,1,0,1,1,0,1,0,1,month_to_month,1,mailed_check,5807,0
8966-OIQHG,female,0,1,1,22,1,0,0,0,0,0,0,0,one_year,0,bank_transfer,2258,0
7074-STDCN,male,0,0,0,39,0,0,0,0,0,1,0,1,month_to_month,1,electronic_check,4436,0
8739-QOTTN,female,0,1,0,2,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,5761,0
1399-OUPJN,female,0,1,1,57,1,0,0,0,0,0,0,0,two_year,0,bank_transfer,4235,0
0277-BKSQP,male,0,1,1,8,1,0,0,0,0,0,1,0,month_to_month,1,electronic_check,4854,0
5774-XZTQC,female,0,1,1,7,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,4484,0
2676-SSLTO,male,0,0,0,49,1,1,0,0,0,1,1,0,two_year,1,bank_transfer,6138,0
6266-QHOJZ,female,0,0,0,65,1,1,1,1,0,1,0,0,one_year,1,electronic_check,6421,1
7269-JISCY,female,0,0,0,55,1,0,0,0,0,0,0,0,one_year,0,bank_transfer,4055,0
0363-SVHYR,male,0,1,1,71,1,1,1,1,1,1,1,1,two_year,0,bank_transfer,6452,0
8547-NSBBO,male,0,0,0,35,1,1,1,1,1,1,0,0,month_to_month,1,mailed_check,5154,1
6591-QGOYB,male,0,0,0,17,1,1,1,1,1,1,1,0,month_to_month,1,bank_transfer,2754,1
9070-BCKQP,female,0,1,0,72,1,1,1,0,1,1,1,1,two_year,1,credit_card,4498,1
6421-SZVEM,female,0,1,1,28,1,0,1,0,0,0,0,1,one_year,1,bank_transfer,5802,1
1328-EUZHC,female,0,1,0,18,1,0,0,0,0,0,0,0,two_year,0,mailed_check,4329,0
8878-RYUKI,female,0,0,0,52,1,0,0,0,1,0,0,1,month_to_month,1,electronic_check,6107,0
9633-DENPU,female,0,1,0,47,1,0,0,1,0,0,1,0,month_to_month,1,bank_transfer,2613,0
7811-JIVPF,female,0,0,0,23,1,0,0,0,1,0,0,0,month_to_month,0,credit_card,4790,0
7113-HIPFI,male,0,1,1,66,1,0,1,1,1,1,0,0,two_year,0,mailed_check,5500,0
8541-QVFKM,female,0,0,0,8,1,1,0,0,0,0,0,0,month_to_month,1,electronic_check,5777,1
9258-CNWAC,female,0,1,1,71,1,1,1,1,1,1,1,1,two_year,0,credit_card,6208,1
5371-VYLSX,female,1,0,0,50,1,1,1,1,0,0,0,0,month_to_month,1,electronic_check,4977,1
6374-AFWOX,male,0,1,0,46,1,0,1,1,1,1,0,0,two_year,0,mailed_check,2680,0
5317-FLPJF,female,0,0,0,66,0,0,1,0,1,1,1,1,two_year,1,bank_transfer,4824,0
7621-VPNET,female,0,1,0,42,1,1,0,0,1,1,0,0,month_to_month,1,credit_card,2219,1
6034-YMTOB,female,0,0,0,5,1,0,0,0,0,1,0,0,month_to_month,1,mailed_check,2296,1
4903-CNOZC,male,0,0,0,29,1,1,0,1,1,0,0,1,one_year,0,credit_card,2064,0
4353-HYOJD,female,0,1,1,27,1,0,0,1,0,0,0,0,month_to_month,0,mailed_check,5580,0
7267-FRMJW,female,0,1,1,25,1,0,0,0,0,0,0,0,two_year,0,mailed_check,5306,0
4188-FRABG,male,0,1,0,57,1,1,1,1,1,1,1,0,month_to_month,1,electronic_check,5586,1
4128-ETESU,female,1,1,0,47,1,1,0,0,1,0,1,1,month_to_month,0,electronic_check,4787,1
0620-DLSLK,female,0,0,0,13,1,0,0,0,0,0,1,0,month_to_month,1,mailed_check,2054,1
3850-OKINF,male,0,1,1,71,1,1,1,0,0,0,1,0,one_year,1,electronic_check,4756,0
1156-ZFYDO,female,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,0,electronic_check,3666,0
3295-YVUSR,male,1,0,0,2,1,1,0,0,0,0,0,0,month_to_month,1,mailed_check,5098,1
8016-NCFVO,male,1,0,0,55,1,1,1,1,1,1,1,1,month_to_month,1,electronic_check,4222,1
4119-ZYPZY,male,1,0,0,71,1,1,0,1,0,1,1,1,two_year,1,electronic_check,6423,1
5549-ZGHFB,male,0,1,1,50,1,1,0,0,0,0,0,0,two_year,0,mailed_check,6019,0
7577-SWIFR,male,0,0,0,1,1,0,0,0,0,0,1,1,month_to_month,1,electronic_check,5579,1
0303-WMMRN,male,0,0,0,5,1,0,0,0,0,0,0,0,month_to_month,1,mailed_check,3056,0
6408-OTUBZ,female,0,0,0,66,1,1,1,1,1,1,1,0,one_year,1,bank_transfer,4494,1
5204-HMGYF,female,0,1,1,49,1,0,1,1,1,1,1,1,one_year,1,mailed_check,4567,0
1078-TDCRN,female,1,1,0,3,0,0,0,1,0,0,0,0,month_to_month,1,electronic_check,4133,0
3727-OVPRY,male,0,1,1,66,1,1,0,0,0,0,0,0,one_year,1,credit_card,5517,0
3797-FKOGQ,male,0,0,1,11,1,1,0,0,0,0,0,1,month_to_month,0,electronic_check,3157,1
7622-NXQZR,male,0,0,0,28,0,0,0,0,0,1,0,0,month_to_month,1,credit_card,2653,0
6196-HBOBZ,male,0,1,0,65,1,1,1,1,1,0,1,0,two_year,1,electronic_check,6300,1
3970-XGJDU,female,0,0,0,62,1,0,0,0,0,0,0,0,two_year,1,credit_card,4937,0
7017-VFULY,female,0,1,0,2,1,0,0,0,0,0,0,0,month_to_month,0,bank_transfer,4158,0
5562-YJQGT,female,0,0,0,2,1,0,0,0,0,0,0,0,month_to_month,0,credit_card,3746,0
8807-OPMBM,female,0,1,1,55,1,1,0,0,0,0,0,0,two_year,1,credit_card,4466,0
5439-WIKXB,male,1,1,0,41,1,0,0,1,0,0,1,1,month_to_month,1,electronic_check,4914,1
8294-UIMBA,female,0,0,0,30,1,0,0,0,0,1,1,1,one_year,1,bank_transfer,4584,1
8109-YUOHE,male,0,0,0,17,1,0,1,1,0,0,0,0,one_year,0,mailed_check,5025,0
5840-NVDCG,female,0,1,1,16,1,0,1,1,0,1,0,1,two_year,0,bank_transfer,3559,0
8092-NLTGF,male,0,0,0,72,1,1,0,0,0,0,0,0,two_year,0,bank_transfer,5398,0
5928-QLDHB,male,0,0,0,9,1,1,0,0,0,0,0,0,month_to_month,1,electronic_check,2062,1
9840-EFJQB,female,0,0,0,1,1,0,0,1,0,0,0,0,month_to_month,0,electronic_check,4237,1
0696-UKTOX,male,0,0,1,23,1,0,0,1,0,1,0,0,month_to_month,0,electronic_check,2496,0
4801-KFYKL,male,0,0,1,8,1,0,0,0,0,0,0,0,month_to_month,0,bank_transfer,4119,0
3472-OAOOR,male,0,1,1,19,0,0,1,1,0,0,0,0,month_to_month,1,mailed_check,3422,0
6135-OZQVA,female,0,0,0,7,1,1,1,0,0,0,0,0,month_to_month,1,electronic_check,4389,0
2252-JHJGE,male,0,0,0,61,1,1,1,0,1,0,1,1,one_year,0,electronic_check,4344,1
4188-PCPIG,female,0,1,0,57,1,0,1,1,0,1,1,0,two_year,1,credit_card,5779,0
7105-BENQF,male,0,0,1,15,1,0,1,0,1,0,0,1,one_year,0,mailed_check,4442,0
7721-DVEKZ,female,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,4639,0
3566-VVORZ,female,0,1,0,12,1,0,0,0,0,0,0,0,month_to_month,0,bank_transfer,5790,0
9507-HSMMZ,male,0,0,0,54,1,0,0,0,0,0,0,0,two_year,0,mailed_check,6094,0
2480-SQIOB,male,0,1,1,4,1,0,0,0,0,0,0,0,month_to_month,0,electronic_check,2114,0
7813-TKCVO,female,0,1,0,20,1,0,0,0,0,0,0,0,one_year,0,mailed_check,4390,0
0128-MKWSG,female,0,0,1,26,0,0,1,0,0,1,0,1,month_to_month,0,mailed_check,3287,0
4350-ZTLPI,female,0,1,0,53,1,1,0,1,1,1,1,1,one_year,1,bank_transfer,4163,1
0361-HJRDX,female,0,0,0,68,0,0,1,1,1,1,1,1,two_year,0,credit_card,4146,0
5727-MYATE,male,0,1,1,72,1,1,1,1,1,1,1,1,two_year,1,credit_card,5028,0
3823-KYNQY,male,0,0,0,12,1,1,0,0,0,0,0,0,one_year,0,credit_card,4443,0
7570-WELNY,female,0,1,0,68,1,1,1,1,0,0,0,0,two_year,1,bank_transfer,5520,1
3021-VLNRJ,female,0,0,1,50,1,0,1,0,1,1,1,0,one_year,1,credit_card,4798,0
2080-CAZNM,female,1,0,0,41,1,1,0,1,1,0,1,1,month_to_month,1,electronic_check,4477,1
1028-FFNJK,male,1,1,0,30,1,1,0,0,0,1,1,1,month_to_month,1,electronic_check,4828,1
6907-FLBER,male,0,0,0,1,1,1,0,1,0,0,0,0,month_to_month,0,electronic_check,3259,0
3001-UNBTL,male,1,1,1,29,1,1,0,0,1,0,1,1,month_to_month,1,electronic_check,3733,1
5982-PSMKW,female,0,1,1,23,1,1,1,1,1,1,1,1,two_year,1,credit_card,5991,0
3507-GASNP,male,0,0,1,60,1,0,0,0,0,0,0,0,two_year,0,mailed_check,5316,0
7096-ZNBZI,female,0,1,0,72,1,1,0,0,0,0,0,0,two_year,0,credit_card,5534,0
1676-MQAOA,male,0,0,0,72,1,0,1,1,1,1,1,0,two_year,1,bank_transfer,6284,0
0786-IVLAW,female,1,0,0,66,1,1,0,1,1,0,1,1,one_year,0,bank_transfer,4722,1
7566-DSRLQ,female,0,1,0,72,1,1,0,1,1,1,1,1,two_year,1,electronic_check,5065,1
7245-JMTTQ,female,0,0,0,51,1,1,0,1,1,1,1,1,one_year,1,electronic_check,4363,1
6050-IJRHS,female,0,1,1,70,1,1,0,1,1,0,1,1,one_year,1,electronic_check,6319,1
6202-JVYEU,male,0,0,0,9,1,0,0,0,0,0,0,0,one_year,1,electronic_check,3643,0
8591-TKMZH,male,0,1,1,59,1,1,1,1,0,1,1,1,two_year,1,mailed_check,4952,1
0734-OXWBT,male,0,0,1,3,1,0,0,0,0,1,1,1,month_to_month,0,mailed_check,2584,0
4282-ACRXS,male,1,1,0,38,0,0,0,0,0,0,0,0,month_to_month,1,electronic_check,3511,0
0365-TRTPY,female,0,0,0,37,1,1,1,1,1,0,0,0,month_to_month,0,bank_transfer,5135,1
7349-ALMUX,male,0,0,0,37,1,0,1,1,1,1,0,0,two_year,0,bank_transfer,3183,0
6502-KUGLL,female,0,1,1,14,1,0,1,1,0,1,0,0,month_to_month,0,bank_transfer,5723,0
1841-YSJGV,male,0,1,0,72,1,1,1,1,0,1,1,1,two_year,1,credit_card,6258,1
3511-BFTJW,male,0,1,1,72,0,0,1,1,1,0,0,0,two_year,0,credit_card,4710,0
7668-XCFYV,female,1,1,0,17,1,1,0,0,0,0,1,1,month_to_month,1,electronic_check,3689,1
5018-HEKFO,female,0,0,0,10,1,1,0,0,0,0,0,0,month_to_month,1,mailed_check,5594,0
2923-ARZLG,male,0,1,1,0,1,0,0,0,0,0,0,0,one_year,1,mailed_check,4890,0
3976-NLDEZ,male,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,5370,0
2282-YGNOR,female,0,0,0,29,1,0,1,0,1,1,0,0,one_year,0,credit_card,2810,0
5336-UFNZP,female,1,1,1,65,1,1,0,1,1,0,1,1,one_year,1,electronic_check,6211,1
6854-EXGSF,female,0,0,0,8,1,1,1,1,1,0,0,0,month_to_month,1,bank_transfer,3033,0
1241-EZFMJ,male,0,1,0,61,1,1,0,0,0,0,0,0,two_year,0,bank_transfer,6015,0
9233-PSYHO,female,1,0,0,45,1,1,0,0,1,0,1,1,one_year,1,bank_transfer,2636,1
5376-PCKNB,male,0,1,1,72,1,1,0,1,1,0,1,1,one_year,1,credit_card,4750,1
8044-BGWPI,male,0,1,1,12,1,0,0,0,0,0,0,0,month_to_month,1,electronic_check,5209,0
4060-LDNLU,male,0,0,0,7,1,1,0,0,0,0,1,1,month_to_month,0,electronic_check,4329,1
3589-PPVKW,male,0,0,0,9,1,0,0,0,0,0,0,0,month_to_month,1,mailed_check,5457,0
5887-IKKYO,male,0,1,1,58,1,1,0,0,1,1,0,1,two_year,0,bank_transfer,4777,1
1755-RMCXH,male,0,1,1,2,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,5113,0
3858-XHYJO,female,0,1,0,40,1,1,1,0,1,0,1,1,one_year,0,bank_transfer,4078,1
4299-SIMNS,male,0,0,0,9,1,1,1,0,0,0,0,0,month_to_month,1,electronic_check,4544,1
7025-IWFHT,male,0,0,0,41,1,0,0,1,0,1,1,0,one_year,1,electronic_check,5549,1
6261-LHRTG,female,0,0,0,26,1,0,0,1,1,0,0,0,month_to_month,1,credit_card,4020,0
7841-FCRQD,female,0,1,0,33,1,0,0,1,0,1,0,0,one_year,1,credit_card,3160,0
2056-EVGZL,male,0,1,1,68,1,0,0,1,1,1,1,1,one_year,0,credit_card,4437,1
8777-MBMTS,female,1,1,0,65,1,0,0,1,1,1,1,1,two_year,1,credit_card,4872,1
7753-USQYQ,male,0,0,0,55,1,0,0,1,0,1,0,1,one_year,1,electronic_check,5151,0
7661-CPURM,male,0,0,0,19,1,0,0,0,0,1,0,1,one_year,1,credit_card,4446,1
6233-HXJMX,female,0,0,0,45,1,1,0,0,1,0,0,1,month_to_month,1,credit_card,5470,1
5902-WBLSE,female,0,1,1,70,1,0,0,0,0,0,0,0,two_year,1,credit_card,5219,0
3239-TPHPZ,female,0,1,0,12,1,0,0,0,0,0,0,0,two_year,1,electronic_check,5453,0
5115-GZDEL,male,0,0,1,72,0,0,1,1,1,1,1,1,two_year,0,credit_card,5592,0
3338-CVVEH,male,0,0,0,12,1,1,0,0,0,0,1,1,month_to_month,0,electronic_check,5674,1
2615-YVMYX,male,1,1,0,71,1,1,1,1,1,0,1,1,month_to_month,1,electronic_check,5775,1
2851-STERV,male,1,0,0,35,1,0,0,0,1,1,1,1,one_year,1,electronic_check,2715,0
4393-GEADV,male,0,1,1,70,1,1,1,1,1,1,1,1,two_year,0,credit_card,5035,1
8486-AYEQH,female,0,0,0,31,1,1,0,0,0,0,0,0,month_to_month,1,electronic_check,2421,1
5419-JKZNQ,male,1,1,0,30,1,1,0,0,0,0,0,0,month_to_month,0,mailed_check,2009,1
2495-KZNFB,female,0,0,0,33,1,1,1,0,0,0,0,1,month_to_month,1,electronic_check,4460,1
1409-PHXTF,male,1,1,0,54,1,1,0,1,1,1,1,1,two_year,1,electronic_check,4425,1
4560-WQAQW,female,0,0,0,59,1,1,1,0,0,1,0,1,one_year,0,bank_transfer,4244,0
9591-YVTEB,male,1,0,0,55,0,0,1,1,0,0,1,0,month_to_month,1,electronic_check,5829,0
9309-BZGNT,male,1,1,0,69,0,0,0,0,1,0,0,0,one_year,1,credit_card,5681,0
4274-DRSQT,female,0,0,0,66,1,1,0,1,0,0,1,0,one_year,1,bank_transfer,5868,1
2027-DNKIV,male,0,1,1,37,1,0,1,0,1,1,0,0,one_year,1,mailed_check,3483,0
8075-GXIUB,male,1,1,0,9,1,0,0,0,0,0,0,0,one_year,0,credit_card,5601,0
2885-HIJDH,male,0,1,1,69,1,1,1,0,1,1,1,1,two_year,0,bank_transfer,4667,0
5424-RLQLC,male,0,0,0,10,1,0,0,1,0,0,1,0,month_to_month,1,mailed_check,2385,0
6507-DTJZV,male,0,0,1,13,1,0,0,0,0,0,1,1,month_to_month,0,credit_card,3660,0
7673-BQGKU,female,0,1,1,69,1,0,0,0,0,0,0,0,two_year,0,bank_transfer,4554,0
6723-WSNTY,female,1,1,0,66,1,1,0,1,1,1,1,1,one_year,1,credit_card,5360,1
2725-IWWBA,male,0,1,1,46,1,0,1,0,1,1,0,0,one_year,0,mailed_check,4258,0
1061-PNTHC,female,0,1,1,56,1,1,1,0,1,1,1,1,month_to_month,1,mailed_check,5012,1
0394-YONDK,male,0,1,1,70,1,1,0,0,0,0,0,0,two_year,0,credit_card,5114,0
6574-MCOEH,female,0,1,1,33,1,1,0,0,1,1,1,1,one_year,1,electronic_check,3555,0
7399-QHBJS,female,0,1,1,72,1,1,1,1,0,1,0,0,two_year,0,credit_card,6063,0
0997-YTLNY,female,0,0,1,19,1,0,0,0,0,1,0,0,month_to_month,0,mailed_check,3749,0
9479-HYNYL,female,0,1,0,71,1,0,0,1,1,1,1,1,two_year,1,credit_card,5617,0
9708-KFDBY,male,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,0,credit_card,4801,0
3642-GKTCT,female,0,0,0,61,1,1,1,1,1,1,1,1,one_year,1,mailed_check,4785,1
0774-RMNUW,female,0,1,1,71,0,0,1,1,0,1,1,1,two_year,0,bank_transfer,6420,0
1334-PDUKM,female,0,1,0,68,1,1,0,1,1,0,0,0,one_year,0,credit_card,4480,1
0756-MPZRL,male,0,0,0,46,0,0,0,0,1,1,0,0,one_year,0,credit_card,3007,0
2242-MFOTG,male,0,0,0,33,1,1,1,0,0,0,0,0,one_year,0,bank_transfer,3957,1
2927-CVULT,female,0,1,1,53,1,1,1,1,1,1,0,1,two_year,1,bank_transfer,4190,1
2144-BFDSO,female,1,1,0,50,1,1,1,1,1,0,1,1,month_to_month,0,bank_transfer,5211,1
8745-PVESG,female,0,0,0,57,0,0,1,0,1,1,0,0,one_year,1,credit_card,5281,0
7647-GYYKX,female,0,1,1,54,1,0,0,0,0,0,0,0,two_year,1,bank_transfer,5646,0
5647-FXOTP,female,1,1,0,60,1,1,0,1,1,0,1,1,month_to_month,1,electronic_check,5084,1
